TradeID,Portfolio,Trader,Symbol,Quantity,Price,Side,TradeDate,SettlementDate,Exchange,Currency,AssetClass,Sector,Broker,Counterparty,Commission
2250,ETF,Amanda,JNJ,500,163.18,BUY,2026-07-15,2026-07-17,NYSE,USD,Equity,Healthcare,JPMorgan,Hampton Ltd,40.8
2251,Balanced,Charles,JPM,1000,233.43,BUY,2026-07-14,2026-07-16,NYSE,USD,Equity,Financial,UBS,"Hutchinson, Collins and Cook",116.72
2252,ETF,Scott,XOM,200,168.46,BUY,2026-07-14,2026-07-16,NYSE,USD,Equity,Energy,UBS,"Ramirez, Cruz and Ortiz",16.85
2253,ETF,Brian,WFC,500,133.76,SELL,2026-07-17,2026-07-19,NYSE,USD,Equity,Financial,Bank of America,"Williams, Valencia and Sanchez",33.44
2254,Growth,Anthony,GS,100,407.18,BUY,2026-07-13,2026-07-15,NYSE,USD,Equity,Financial,Morgan Stanley,Wolf PLC,20.36
2255,Income,Robert,PFE,200,281.16,BUY,2026-07-03,2026-07-05,NYSE,USD,Equity,Healthcare,Goldman Sachs,Fuller-Dennis,28.12
2256,Income,Danielle,WFC,200,60.54,BUY,2026-07-02,2026-07-04,NYSE,USD,Equity,Financial,UBS,Hunter PLC,6.05
2257,Balanced,Kurt,GS,1000,368.83,BUY,2026-07-10,2026-07-12,NYSE,USD,Equity,Financial,Morgan Stanley,"Anderson, Robinson and Barker",184.41
2258,Income,Daniel,BAC,500,451.49,SELL,2026-07-09,2026-07-11,NYSE,USD,Equity,Financial,Citi,Williams LLC,112.87
2259,Growth,Stephen,PFE,200,27.55,SELL,2026-07-17,2026-07-19,NYSE,USD,Equity,Healthcare,Morgan Stanley,Chavez-Matthews,2.75
2260,Income,Todd,XOM,100,266.03,SELL,2026-07-09,2026-07-11,NYSE,USD,Equity,Energy,Goldman Sachs,Brown Group,13.3
2261,Retirement,Traci,META,500,198.22,BUY,2026-07-24,2026-07-26,NASDAQ,USD,Equity,Technology,Goldman Sachs,King-Martin,49.55
2262,Balanced,Crystal,XOM,200,378.31,BUY,2026-07-31,2026-08-02,NYSE,USD,Equity,Energy,JPMorgan,Ingram-George,37.83
2263,Growth,Michael,TSLA,1000,349.39,BUY,2026-07-16,2026-07-18,NASDAQ,USD,Equity,Auto,UBS,"Kennedy, Robinson and Woods",174.69
2264,Retirement,Eric,BAC,200,48.6,SELL,2026-07-14,2026-07-16,NYSE,USD,Equity,Financial,Goldman Sachs,Hicks PLC,4.86
2265,Income,Gail,WFC,100,106.16,SELL,2026-07-20,2026-07-22,NYSE,USD,Equity,Financial,UBS,Young-Johnson,5.31
2266,Retirement,David,CVX,1000,337.13,BUY,2026-07-17,2026-07-19,NYSE,USD,Equity,Energy,Bank of America,Barrett-Johnson,168.56
2267,Income,Gregory,META,1000,142.97,BUY,2026-07-09,2026-07-11,NASDAQ,USD,Equity,Technology,UBS,Murphy-Taylor,71.48
2268,Income,Stacy,WFC,100,71.45,SELL,2026-07-17,2026-07-19,NYSE,USD,Equity,Financial,Morgan Stanley,Rivera and Sons,3.57
2269,Retirement,Melvin,AMZN,100,183.76,BUY,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Consumer,Morgan Stanley,"Carrillo, Smith and Moore",9.19
2270,Income,Danielle,CVX,100,485.8,SELL,2026-07-03,2026-07-05,NYSE,USD,Equity,Energy,Morgan Stanley,Garcia Ltd,24.29
2271,Income,Nicole,AAPL,200,152.32,BUY,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Patton, Lynch and Ryan",15.23
2272,Retirement,Daniel,WFC,1000,415.24,SELL,2026-07-24,2026-07-26,NYSE,USD,Equity,Financial,Morgan Stanley,Roberts-Allen,207.62
2273,Income,Amber,GS,200,444.25,SELL,2026-07-24,2026-07-26,NYSE,USD,Equity,Financial,JPMorgan,"Palmer, Dominguez and Riley",44.43
2274,Income,Daniel,MSFT,1000,81.73,SELL,2026-07-21,2026-07-23,NASDAQ,USD,Equity,Technology,Citi,Bush PLC,40.87
2275,Income,William,AAPL,100,430.51,SELL,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Technology,UBS,"Bowman, Smith and Kelley",21.53
2276,Retirement,Adam,JNJ,100,317.46,SELL,2026-07-15,2026-07-17,NYSE,USD,Equity,Healthcare,Goldman Sachs,"Obrien, Williams and Mendoza",15.87
2277,Retirement,Misty,TSLA,1000,351.41,SELL,2026-07-23,2026-07-25,NASDAQ,USD,Equity,Auto,UBS,Smith-Richards,175.71
2278,ETF,Kristen,XOM,200,215.68,BUY,2026-07-17,2026-07-19,NYSE,USD,Equity,Energy,Morgan Stanley,Byrd Group,21.57
2279,Balanced,Andrea,CVX,100,367.14,BUY,2026-07-07,2026-07-09,NYSE,USD,Equity,Energy,Citi,"Ryan, Peters and Wang",18.36
2280,Income,Bonnie,JPM,1000,51.95,SELL,2026-07-19,2026-07-21,NYSE,USD,Equity,Financial,Goldman Sachs,Martin-Mueller,25.98
2281,Growth,Arthur,PFE,200,387.34,SELL,2026-07-28,2026-07-30,NYSE,USD,Equity,Healthcare,Citi,"Collins, Cole and Brown",38.73
2282,Retirement,Diana,MSFT,500,497.83,SELL,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Technology,Citi,"Smith, Lambert and Jordan",124.46
2283,Balanced,James,JNJ,500,448.25,SELL,2026-07-17,2026-07-19,NYSE,USD,Equity,Healthcare,UBS,Davis LLC,112.06
2284,Balanced,Matthew,GS,1000,413.13,SELL,2026-07-13,2026-07-15,NYSE,USD,Equity,Financial,Goldman Sachs,Thompson-Simmons,206.56
2285,Retirement,Wendy,PFE,1000,420.25,SELL,2026-07-16,2026-07-18,NYSE,USD,Equity,Healthcare,Morgan Stanley,Sanchez-Wright,210.12
2286,Growth,Kent,META,500,46.93,BUY,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Technology,Goldman Sachs,Williams-Lewis,11.73
2287,Balanced,Scott,MSFT,1000,182.84,BUY,2026-07-22,2026-07-24,NASDAQ,USD,Equity,Technology,UBS,Greene and Sons,91.42
2288,Retirement,Michael,CVX,200,188.99,BUY,2026-07-08,2026-07-10,NYSE,USD,Equity,Energy,Goldman Sachs,Wilson-Woods,18.9
2289,ETF,Laura,JNJ,1000,94.11,SELL,2026-07-29,2026-07-31,NYSE,USD,Equity,Healthcare,Citi,"Cox, Stevens and Gonzalez",47.05
2290,Income,Janet,NVDA,100,72.55,BUY,2026-07-18,2026-07-20,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Morales, Hunter and Rogers",3.63
2291,Income,Alicia,GOOGL,500,122.0,BUY,2026-07-04,2026-07-06,NASDAQ,USD,Equity,Technology,Citi,Murray-Smith,30.5
2292,ETF,Geoffrey,AMZN,1000,60.49,BUY,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Consumer,JPMorgan,Crawford-Barber,30.25
2293,ETF,Yvonne,MSFT,500,228.82,SELL,2026-07-08,2026-07-10,NASDAQ,USD,Equity,Technology,Citi,"Hubbard, Thompson and Pollard",57.2
2294,Balanced,Michele,TSLA,1000,222.03,BUY,2026-07-06,2026-07-08,NASDAQ,USD,Equity,Auto,JPMorgan,"Carey, Rodriguez and Howard",111.02
2295,Balanced,Wendy,META,500,327.55,BUY,2026-07-08,2026-07-10,NASDAQ,USD,Equity,Technology,Citi,Taylor-Gallagher,81.89
2296,ETF,Bruce,MSFT,200,424.59,SELL,2026-07-19,2026-07-21,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Padilla, Blankenship and George",42.46
2297,Income,Devin,AAPL,200,448.65,BUY,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Technology,Bank of America,King-Johnson,44.87
2298,ETF,Christopher,CVX,500,393.48,SELL,2026-07-24,2026-07-26,NYSE,USD,Equity,Energy,JPMorgan,Mccullough-Chavez,98.37
2299,Balanced,James,AMZN,200,467.49,SELL,2026-07-18,2026-07-20,NASDAQ,USD,Equity,Consumer,Citi,"Martinez, Moss and Brown",46.75
2300,ETF,Kristie,WFC,1000,326.76,SELL,2026-07-03,2026-07-05,NYSE,USD,Equity,Financial,Bank of America,Smith-Keller,163.38
2301,Growth,Marc,GS,1000,159.0,SELL,2026-07-24,2026-07-26,NYSE,USD,Equity,Financial,Goldman Sachs,Weaver-Ashley,79.5
2302,ETF,Jeffrey,AMZN,200,190.42,BUY,2026-07-04,2026-07-06,NASDAQ,USD,Equity,Consumer,Bank of America,"Kim, Richards and Jones",19.04
2303,Income,Craig,PFE,200,347.35,BUY,2026-07-11,2026-07-13,NYSE,USD,Equity,Healthcare,Citi,"Ruiz, Owens and Fischer",34.73
2304,Income,Michele,JPM,1000,455.82,SELL,2026-07-04,2026-07-06,NYSE,USD,Equity,Financial,Bank of America,Garcia Ltd,227.91
2305,Balanced,Jonathan,JNJ,500,35.05,BUY,2026-07-11,2026-07-13,NYSE,USD,Equity,Healthcare,Bank of America,Joyce-Luna,8.76
2306,Balanced,David,WFC,200,461.8,SELL,2026-07-12,2026-07-14,NYSE,USD,Equity,Financial,JPMorgan,Dudley Inc,46.18
2307,Balanced,Megan,BAC,500,259.34,SELL,2026-07-03,2026-07-05,NYSE,USD,Equity,Financial,Bank of America,Ramos and Sons,64.83
2308,Income,Taylor,BAC,100,493.11,SELL,2026-07-04,2026-07-06,NYSE,USD,Equity,Financial,Morgan Stanley,Smith PLC,24.66
2309,Balanced,Heather,GOOGL,100,101.78,BUY,2026-07-24,2026-07-26,NASDAQ,USD,Equity,Technology,Citi,Alvarado and Sons,5.09
2310,Retirement,Suzanne,GOOGL,200,415.03,SELL,2026-07-13,2026-07-15,NASDAQ,USD,Equity,Technology,Bank of America,"Jackson, Knight and Owens",41.5
2311,Retirement,Kim,CVX,200,478.98,SELL,2026-07-26,2026-07-28,NYSE,USD,Equity,Energy,Morgan Stanley,"Miller, York and Singh",47.9
2312,ETF,Jessica,META,1000,292.04,SELL,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Odom, Gomez and Young",146.02
2313,Income,Laura,JNJ,1000,353.78,SELL,2026-07-15,2026-07-17,NYSE,USD,Equity,Healthcare,Citi,Mcfarland Ltd,176.89
2314,Retirement,Amy,PFE,200,280.93,BUY,2026-07-23,2026-07-25,NYSE,USD,Equity,Healthcare,Citi,White PLC,28.09
2315,Growth,Richard,NVDA,1000,40.96,BUY,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Technology,Morgan Stanley,Mitchell-Ruiz,20.48
2316,ETF,Amanda,GOOGL,100,254.82,BUY,2026-07-02,2026-07-04,NASDAQ,USD,Equity,Technology,Bank of America,Aguirre PLC,12.74
2317,Balanced,Megan,XOM,200,365.77,SELL,2026-07-04,2026-07-06,NYSE,USD,Equity,Energy,Bank of America,"Miller, Juarez and Morgan",36.58
2318,Growth,Christopher,PFE,200,418.47,SELL,2026-07-20,2026-07-22,NYSE,USD,Equity,Healthcare,Goldman Sachs,"May, Woodward and Baird",41.85
2319,Growth,Lisa,TSLA,200,245.33,BUY,2026-07-21,2026-07-23,NASDAQ,USD,Equity,Auto,UBS,Bonilla-Adkins,24.53
2320,Income,Keith,JNJ,100,337.9,SELL,2026-07-10,2026-07-12,NYSE,USD,Equity,Healthcare,Goldman Sachs,Baker-Jones,16.89
2321,Balanced,Collin,MSFT,100,109.64,SELL,2026-07-21,2026-07-23,NASDAQ,USD,Equity,Technology,UBS,"Hunt, Rhodes and Hill",5.48
2322,Growth,Angela,GOOGL,200,270.26,SELL,2026-07-25,2026-07-27,NASDAQ,USD,Equity,Technology,Goldman Sachs,"Williams, Simpson and Reyes",27.03
2323,Growth,Chad,JPM,1000,396.99,SELL,2026-07-27,2026-07-29,NYSE,USD,Equity,Financial,Citi,Roman-Perry,198.5
2324,Growth,James,AAPL,200,171.73,SELL,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Technology,Citi,Ellis-Hood,17.17
2325,ETF,Tiffany,JPM,100,244.11,SELL,2026-07-12,2026-07-14,NYSE,USD,Equity,Financial,Citi,Lewis PLC,12.21
2326,ETF,Jennifer,AAPL,100,247.43,SELL,2026-07-21,2026-07-23,NASDAQ,USD,Equity,Technology,UBS,"Richard, Santana and Flores",12.37
2327,Balanced,Brittany,JPM,1000,479.6,BUY,2026-07-05,2026-07-07,NYSE,USD,Equity,Financial,UBS,Hall-Nelson,239.8
2328,Growth,Gloria,BAC,200,444.43,BUY,2026-07-25,2026-07-27,NYSE,USD,Equity,Financial,JPMorgan,"Leonard, Shelton and Bailey",44.44
2329,Balanced,Thomas,WFC,100,239.06,SELL,2026-07-05,2026-07-07,NYSE,USD,Equity,Financial,JPMorgan,Cooke LLC,11.95
2330,ETF,Jason,GOOGL,500,341.8,SELL,2026-07-06,2026-07-08,NASDAQ,USD,Equity,Technology,Citi,"Anderson, Gonzalez and Gonzales",85.45
2331,Retirement,Keith,MSFT,200,236.5,BUY,2026-07-22,2026-07-24,NASDAQ,USD,Equity,Technology,UBS,"Martin, Gallagher and Williams",23.65
2332,Retirement,Robert,MSFT,500,131.73,SELL,2026-07-12,2026-07-14,NASDAQ,USD,Equity,Technology,Bank of America,Wright-White,32.93
2333,Growth,Brittany,GS,100,461.67,SELL,2026-07-10,2026-07-12,NYSE,USD,Equity,Financial,Morgan Stanley,Moody-Brown,23.08
2334,Retirement,John,AMZN,100,398.35,SELL,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Consumer,Goldman Sachs,Wolf and Sons,19.92
2335,Balanced,Arthur,GOOGL,100,266.44,SELL,2026-07-17,2026-07-19,NASDAQ,USD,Equity,Technology,UBS,Sanchez-Todd,13.32
2336,Income,Joshua,AAPL,1000,193.9,BUY,2026-07-02,2026-07-04,NASDAQ,USD,Equity,Technology,Morgan Stanley,Oliver-Johnson,96.95
2337,Growth,Raymond,AAPL,500,331.01,BUY,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Technology,Citi,Flores-Humphrey,82.75
2338,Income,Zachary,TSLA,1000,479.13,BUY,2026-07-03,2026-07-05,NASDAQ,USD,Equity,Auto,JPMorgan,"Gibson, Vincent and Wilson",239.56
2339,Balanced,Jeffery,AMZN,1000,281.11,BUY,2026-07-19,2026-07-21,NASDAQ,USD,Equity,Consumer,Bank of America,"Brown, Poole and Snyder",140.56
2340,Growth,Logan,BAC,1000,80.25,BUY,2026-07-07,2026-07-09,NYSE,USD,Equity,Financial,Morgan Stanley,Kelly-Mcclure,40.12
2341,Income,Ian,CVX,100,49.04,BUY,2026-07-12,2026-07-14,NYSE,USD,Equity,Energy,Morgan Stanley,Graham-Vaughan,2.45
2342,Growth,Jimmy,AAPL,200,340.26,BUY,2026-07-06,2026-07-08,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Stewart, Andersen and Ryan",34.03
2343,Retirement,Jenny,BAC,200,70.74,SELL,2026-07-07,2026-07-09,NYSE,USD,Equity,Financial,Bank of America,Riddle-Smith,7.07
2344,Income,Patricia,AMZN,100,366.82,SELL,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Consumer,Morgan Stanley,Vasquez-Summers,18.34
2345,Income,Jose,AMZN,100,378.29,BUY,2026-07-15,2026-07-17,NASDAQ,USD,Equity,Consumer,Bank of America,Mitchell-Rodriguez,18.91
2346,ETF,Kayla,CVX,100,245.05,BUY,2026-07-17,2026-07-19,NYSE,USD,Equity,Energy,Goldman Sachs,"Guerrero, Reeves and Dennis",12.25
2347,Growth,Willie,AAPL,500,60.73,BUY,2026-07-25,2026-07-27,NASDAQ,USD,Equity,Technology,Morgan Stanley,"King, Mcknight and Hays",15.18
2348,Growth,Maria,WFC,500,493.6,BUY,2026-07-05,2026-07-07,NYSE,USD,Equity,Financial,Citi,Miller-Lopez,123.4
2349,ETF,Kathy,MSFT,200,165.87,BUY,2026-07-08,2026-07-10,NASDAQ,USD,Equity,Technology,JPMorgan,Wu-Thompson,16.59
2350,Balanced,Felicia,GS,100,46.2,BUY,2026-07-29,2026-07-31,NYSE,USD,Equity,Financial,JPMorgan,Lee-Barrett,2.31
2351,Retirement,Benjamin,BAC,200,384.31,BUY,2026-07-17,2026-07-19,NYSE,USD,Equity,Financial,Goldman Sachs,Porter Ltd,38.43
2352,Growth,Kevin,META,200,244.37,SELL,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Technology,Citi,"Ferrell, Ford and Deleon",24.44
2353,Balanced,Katherine,META,1000,91.77,SELL,2026-07-25,2026-07-27,NASDAQ,USD,Equity,Technology,Goldman Sachs,Johnson Group,45.88
2354,ETF,William,JNJ,1000,470.69,SELL,2026-07-30,2026-08-01,NYSE,USD,Equity,Healthcare,Citi,"Barrett, Fields and Carr",235.34
2355,Growth,Fred,META,500,226.75,SELL,2026-07-19,2026-07-21,NASDAQ,USD,Equity,Technology,UBS,Woods-Lee,56.69
2356,Income,Joanna,MSFT,100,382.85,BUY,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Technology,Goldman Sachs,Gibbs-Anderson,19.14
2357,Retirement,Matthew,META,1000,390.53,BUY,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Technology,Bank of America,"Williams, Wallace and Johnson",195.27
2358,Income,Sydney,NVDA,100,318.24,SELL,2026-07-20,2026-07-22,NASDAQ,USD,Equity,Technology,JPMorgan,Villa-Porter,15.91
2359,Growth,Richard,TSLA,200,157.27,BUY,2026-07-12,2026-07-14,NASDAQ,USD,Equity,Auto,UBS,Perkins LLC,15.73
2360,Balanced,Rebecca,JPM,500,175.99,SELL,2026-07-17,2026-07-19,NYSE,USD,Equity,Financial,Goldman Sachs,Bright-Garcia,44.0
2361,Income,Natalie,XOM,200,184.51,BUY,2026-07-29,2026-07-31,NYSE,USD,Equity,Energy,Goldman Sachs,Baker Ltd,18.45
2362,ETF,Dana,PFE,1000,443.98,BUY,2026-07-08,2026-07-10,NYSE,USD,Equity,Healthcare,Citi,"Weiss, Stanley and Dominguez",221.99
2363,Retirement,Devin,GOOGL,100,190.66,BUY,2026-07-29,2026-07-31,NASDAQ,USD,Equity,Technology,JPMorgan,Ortiz-Bradford,9.53
2364,Income,Alexandra,MSFT,100,289.59,SELL,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Technology,JPMorgan,Henderson-Warren,14.48
2365,Retirement,Andrew,XOM,1000,216.12,SELL,2026-07-29,2026-07-31,NYSE,USD,Equity,Energy,UBS,Lam Group,108.06
2366,Income,Victoria,BAC,500,484.11,BUY,2026-07-13,2026-07-15,NYSE,USD,Equity,Financial,Bank of America,Carpenter Group,121.03
2367,Income,Bill,XOM,500,155.35,BUY,2026-07-17,2026-07-19,NYSE,USD,Equity,Energy,Goldman Sachs,Brown and Sons,38.84
2368,Income,Patricia,JPM,200,317.33,BUY,2026-07-02,2026-07-04,NYSE,USD,Equity,Financial,Goldman Sachs,Steele-Martin,31.73
2369,Income,Maria,AAPL,500,32.2,BUY,2026-07-20,2026-07-22,NASDAQ,USD,Equity,Technology,UBS,Rocha-Butler,8.05
2370,Income,Joseph,GOOGL,500,63.63,SELL,2026-07-29,2026-07-31,NASDAQ,USD,Equity,Technology,JPMorgan,Hall LLC,15.91
2371,Growth,Justin,JPM,500,125.88,BUY,2026-07-19,2026-07-21,NYSE,USD,Equity,Financial,UBS,"Clark, Rocha and Mays",31.47
2372,Balanced,Eric,TSLA,1000,131.97,BUY,2026-07-09,2026-07-11,NASDAQ,USD,Equity,Auto,Bank of America,Lopez-Zamora,65.98
2373,Growth,Rachel,GS,200,87.05,BUY,2026-07-08,2026-07-10,NYSE,USD,Equity,Financial,Bank of America,Roberts Inc,8.71
2374,Retirement,Bradley,AMZN,100,152.93,BUY,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Consumer,Bank of America,Hunt Ltd,7.65
2375,Growth,Ann,AAPL,200,498.34,SELL,2026-07-11,2026-07-13,NASDAQ,USD,Equity,Technology,Goldman Sachs,Martin-Austin,49.83
2376,Income,Samantha,META,1000,335.34,SELL,2026-07-20,2026-07-22,NASDAQ,USD,Equity,Technology,UBS,Gonzalez-Mcgee,167.67
2377,Growth,Ashley,WFC,500,260.51,SELL,2026-07-07,2026-07-09,NYSE,USD,Equity,Financial,Goldman Sachs,"Wilson, Frazier and Perkins",65.13
2378,Income,Tonya,JNJ,1000,488.44,BUY,2026-07-25,2026-07-27,NYSE,USD,Equity,Healthcare,JPMorgan,"Miller, Espinoza and Tyler",244.22
2379,Retirement,Lisa,MSFT,100,254.54,SELL,2026-07-27,2026-07-29,NASDAQ,USD,Equity,Technology,Morgan Stanley,Banks-Gallagher,12.73
2380,Growth,Deborah,WFC,200,204.53,SELL,2026-07-14,2026-07-16,NYSE,USD,Equity,Financial,Bank of America,Dunn and Sons,20.45
2381,ETF,Kelly,CVX,500,336.33,BUY,2026-07-11,2026-07-13,NYSE,USD,Equity,Energy,Goldman Sachs,"Lewis, Taylor and Krueger",84.08
2382,Retirement,Ray,GS,100,448.58,BUY,2026-07-05,2026-07-07,NYSE,USD,Equity,Financial,Morgan Stanley,"Smith, Collins and Stark",22.43
2383,Retirement,Kevin,JPM,1000,407.92,SELL,2026-07-17,2026-07-19,NYSE,USD,Equity,Financial,UBS,Parker LLC,203.96
2384,ETF,Sydney,NVDA,200,100.45,BUY,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Technology,Citi,"Estrada, Cross and Guerra",10.04
2385,ETF,Lisa,NVDA,1000,37.91,SELL,2026-07-03,2026-07-05,NASDAQ,USD,Equity,Technology,JPMorgan,Carter LLC,18.96
2386,Income,Steve,NVDA,100,240.98,BUY,2026-07-13,2026-07-15,NASDAQ,USD,Equity,Technology,Bank of America,"Bell, Simmons and Lawson",12.05
2387,Growth,Misty,TSLA,500,109.03,BUY,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Auto,Goldman Sachs,Bridges-Best,27.26
2388,Retirement,Brandy,XOM,500,329.36,SELL,2026-07-09,2026-07-11,NYSE,USD,Equity,Energy,Bank of America,Jones-Mclaughlin,82.34
2389,Retirement,Judith,BAC,500,37.48,BUY,2026-07-08,2026-07-10,NYSE,USD,Equity,Financial,UBS,Hopkins-Hunt,9.37
2390,Income,Howard,CVX,500,498.41,SELL,2026-07-06,2026-07-08,NYSE,USD,Equity,Energy,Citi,Lamb LLC,124.6
2391,ETF,Bianca,JPM,100,112.87,SELL,2026-07-23,2026-07-25,NYSE,USD,Equity,Financial,UBS,Hall LLC,5.64
2392,Retirement,Aaron,JNJ,1000,86.81,SELL,2026-07-16,2026-07-18,NYSE,USD,Equity,Healthcare,Bank of America,Mendez-Marshall,43.41
2393,Retirement,Patrick,META,100,459.78,SELL,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Technology,Morgan Stanley,Wallace-Williams,22.99
2394,Retirement,Brian,GOOGL,500,333.75,SELL,2026-07-13,2026-07-15,NASDAQ,USD,Equity,Technology,Citi,Brown Ltd,83.44
2395,Retirement,Amy,MSFT,100,211.39,BUY,2026-07-23,2026-07-25,NASDAQ,USD,Equity,Technology,UBS,Taylor-Jefferson,10.57
2396,Retirement,Andrew,PFE,100,473.24,SELL,2026-07-10,2026-07-12,NYSE,USD,Equity,Healthcare,Goldman Sachs,Rodriguez Inc,23.66
2397,ETF,Victoria,PFE,100,59.55,BUY,2026-07-17,2026-07-19,NYSE,USD,Equity,Healthcare,Goldman Sachs,"Jones, Martinez and Phillips",2.98
2398,Retirement,Kelly,BAC,200,97.73,BUY,2026-07-31,2026-08-02,NYSE,USD,Equity,Financial,Goldman Sachs,Klein-Johnson,9.77
2399,ETF,Stephanie,NVDA,200,315.6,BUY,2026-07-20,2026-07-22,NASDAQ,USD,Equity,Technology,JPMorgan,"Wright, Winters and Thomas",31.56
2400,Balanced,Sarah,AMZN,1000,281.48,BUY,2026-07-15,2026-07-17,NASDAQ,USD,Equity,Consumer,Morgan Stanley,Hahn-Woods,140.74
2401,Growth,Benjamin,NVDA,500,182.68,SELL,2026-07-27,2026-07-29,NASDAQ,USD,Equity,Technology,Bank of America,"Rogers, Washington and Roberts",45.67
2402,Balanced,Mathew,PFE,1000,187.91,BUY,2026-07-18,2026-07-20,NYSE,USD,Equity,Healthcare,JPMorgan,Miller and Sons,93.95
2403,ETF,John,MSFT,100,214.51,SELL,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Technology,Citi,Reese Group,10.73
2404,Balanced,Donna,XOM,100,62.35,SELL,2026-07-13,2026-07-15,NYSE,USD,Equity,Energy,Morgan Stanley,Macias-Tran,3.12
2405,ETF,Elizabeth,MSFT,500,130.31,BUY,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Technology,Goldman Sachs,Daniels-Barnett,32.58
2406,Balanced,Willie,AAPL,200,192.98,SELL,2026-07-02,2026-07-04,NASDAQ,USD,Equity,Technology,JPMorgan,Smith-Allen,19.3
2407,ETF,Alyssa,PFE,100,327.47,BUY,2026-07-28,2026-07-30,NYSE,USD,Equity,Healthcare,Morgan Stanley,Atkinson Group,16.37
2408,Income,Isaiah,MSFT,100,184.78,SELL,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Technology,Goldman Sachs,Gutierrez-Jenkins,9.24
2409,Retirement,Beth,JNJ,1000,386.94,BUY,2026-07-14,2026-07-16,NYSE,USD,Equity,Healthcare,Goldman Sachs,Taylor-Ward,193.47
2410,ETF,Jennifer,JNJ,200,286.57,BUY,2026-07-10,2026-07-12,NYSE,USD,Equity,Healthcare,Bank of America,Allen-White,28.66
2411,Retirement,Jennifer,XOM,100,229.03,SELL,2026-07-29,2026-07-31,NYSE,USD,Equity,Energy,Goldman Sachs,Riggs PLC,11.45
2412,Income,Nancy,GS,500,253.38,SELL,2026-07-25,2026-07-27,NYSE,USD,Equity,Financial,Goldman Sachs,Stein LLC,63.34
2413,Retirement,Sarah,MSFT,500,438.41,BUY,2026-07-21,2026-07-23,NASDAQ,USD,Equity,Technology,UBS,Rose Group,109.6
2414,Retirement,Christina,AAPL,100,317.51,SELL,2026-07-11,2026-07-13,NASDAQ,USD,Equity,Technology,Goldman Sachs,"Gonzalez, Hunt and Rowe",15.88
2415,ETF,Kristin,AMZN,100,150.12,SELL,2026-07-11,2026-07-13,NASDAQ,USD,Equity,Consumer,Goldman Sachs,Johnson Inc,7.51
2416,Retirement,Kristen,JNJ,100,244.7,BUY,2026-07-08,2026-07-10,NYSE,USD,Equity,Healthcare,Citi,Wheeler-Stone,12.23
2417,Growth,Thomas,AAPL,500,258.21,SELL,2026-07-24,2026-07-26,NASDAQ,USD,Equity,Technology,Morgan Stanley,Diaz LLC,64.55
2418,Retirement,Frank,XOM,100,58.81,BUY,2026-07-22,2026-07-24,NYSE,USD,Equity,Energy,Goldman Sachs,Vang Inc,2.94
2419,Retirement,Nathan,AMZN,1000,37.18,SELL,2026-07-02,2026-07-04,NASDAQ,USD,Equity,Consumer,Citi,Miller-Warren,18.59
2420,ETF,Justin,XOM,500,456.12,BUY,2026-07-14,2026-07-16,NYSE,USD,Equity,Energy,Morgan Stanley,Moore-Keller,114.03
2421,Income,Charles,NVDA,100,383.88,SELL,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Technology,Morgan Stanley,Gomez Inc,19.19
2422,Balanced,Jamie,AAPL,1000,268.46,SELL,2026-07-16,2026-07-18,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Barr, Mendoza and Patterson",134.23
2423,Income,Kayla,AAPL,100,436.69,SELL,2026-07-19,2026-07-21,NASDAQ,USD,Equity,Technology,Citi,Brown-Gibson,21.83
2424,Income,Natasha,CVX,500,380.23,SELL,2026-07-14,2026-07-16,NYSE,USD,Equity,Energy,Bank of America,"Wright, Miles and Lopez",95.06
2425,Balanced,Alexander,BAC,500,212.17,SELL,2026-07-26,2026-07-28,NYSE,USD,Equity,Financial,UBS,Watkins-Lewis,53.04
